| 2022-05-14T14:31:05.882047+0300 | INFO | 226 Directory send OK.
| 2022-05-14T14:31:05.882451+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-14T14:31:15.887078+0300 | DEBUG | Подготовка папок...
| 2022-05-14T14:31:19.717700+0300 | DEBUG | Подготовка изображений для обучения...
| 2022-05-14T14:31:28.999221+0300 | DEBUG | FINISH 
| 2022-05-14T14:31:31.822141+0300 | DEBUG | Started recording
| 2022-05-14T14:31:36.963574+0300 | DEBUG | Done
| 2022-05-14T14:31:38.320354+0300 | DEBUG | ['Мне', 'очень', 'грустно']
| 2022-05-14T14:31:42.126955+0300 | DEBUG | Sad
| 2022-05-14T14:31:47.387245+0300 | DEBUG | uploaded AUDIO
| 2022-05-14T14:31:47.881476+0300 | DEBUG | UPLOADED PHOTO
| 2022-05-14T14:34:53.209452+0300 | ERROR | Произошла ошибка: 
| 2022-05-14T14:34:54.474826+0300 | INFO | 226 Directory send OK.
| 2022-05-14T14:34:54.475096+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-14T14:34:55.127126+0300 | INFO | 226 Directory send OK.
| 2022-05-14T14:34:55.127329+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-14T14:35:01.665807+0300 | ERROR | Произошла ошибка: 
| 2022-05-14T14:35:02.733206+0300 | INFO | 226 Directory send OK.
| 2022-05-14T14:35:02.733795+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-14T14:35:03.438114+0300 | INFO | 226 Directory send OK.
| 2022-05-14T14:35:03.438558+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-14T14:35:08.443529+0300 | DEBUG | Подготовка папок...
| 2022-05-14T14:35:12.155393+0300 | DEBUG | Подготовка изображений для обучения...
| 2022-05-14T14:35:23.080807+0300 | DEBUG | FINISH 
| 2022-05-14T14:35:25.871642+0300 | DEBUG | Started recording
| 2022-05-14T14:35:31.014793+0300 | DEBUG | Done
| 2022-05-14T14:35:32.073531+0300 | ERROR | Ничего не было сказано
| 2022-05-14T14:35:34.531948+0300 | DEBUG | Started recording
| 2022-05-14T14:35:39.612640+0300 | DEBUG | Done
| 2022-05-14T14:35:40.682203+0300 | DEBUG | ['Мне', 'очень', 'грустно']
| 2022-05-14T14:35:44.705008+0300 | DEBUG | Sad
| 2022-05-14T14:36:04.136261+0300 | DEBUG | uploaded AUDIO
| 2022-05-14T14:36:04.637521+0300 | DEBUG | UPLOADED PHOTO
| 2022-05-14T14:42:57.061524+0300 | ERROR | Произошла ошибка: 
| 2022-05-14T14:42:58.311716+0300 | INFO | 226 Directory send OK.
| 2022-05-14T14:42:58.312477+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-14T14:42:59.313707+0300 | INFO | 226 Directory send OK.
| 2022-05-14T14:42:59.314091+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-14T14:43:14.321621+0300 | DEBUG | Подготовка папок...
| 2022-05-14T14:43:17.994755+0300 | DEBUG | Подготовка изображений для обучения...
| 2022-05-14T14:43:27.527317+0300 | DEBUG | FINISH 
| 2022-05-14T14:43:30.424196+0300 | DEBUG | Started recording
| 2022-05-14T14:43:35.569828+0300 | DEBUG | Done
| 2022-05-14T14:43:36.666897+0300 | DEBUG | ['очень', 'грустно']
| 2022-05-14T14:43:40.496943+0300 | DEBUG | Sad
| 2022-05-14T14:43:45.440287+0300 | DEBUG | uploaded AUDIO
| 2022-05-14T14:43:45.942923+0300 | DEBUG | UPLOADED PHOTO
| 2022-05-14T14:44:05.969881+0300 | DEBUG | Подготовка папок...
| 2022-05-14T14:44:09.658510+0300 | DEBUG | Подготовка изображений для обучения...
| 2022-05-14T14:44:21.711861+0300 | DEBUG | FINISH 
| 2022-05-14T14:44:24.489862+0300 | DEBUG | Started recording
| 2022-05-14T14:44:29.634154+0300 | DEBUG | Done
| 2022-05-14T14:44:31.241360+0300 | DEBUG | ['Мне', 'очень', 'грустно']
| 2022-05-14T14:44:35.142773+0300 | DEBUG | Sad
| 2022-05-14T14:44:40.241762+0300 | DEBUG | uploaded AUDIO
| 2022-05-14T14:44:40.753179+0300 | DEBUG | UPLOADED PHOTO
| 2022-05-14T14:48:48.941857+0300 | ERROR | Произошла ошибка: 
| 2022-05-14T14:48:50.200019+0300 | INFO | 226 Directory send OK.
| 2022-05-14T14:48:50.200600+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-14T14:49:13.264210+0300 | INFO | 226 Directory send OK.
| 2022-05-14T14:49:13.264414+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-14T14:49:14.642750+0300 | ERROR | Произошла ошибка: 
| 2022-05-14T14:49:39.115432+0300 | INFO | 226 Directory send OK.
| 2022-05-14T14:49:39.115673+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-14T14:49:41.973637+0300 | INFO | 226 Directory send OK.
| 2022-05-14T14:49:41.973875+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-14T14:51:05.678913+0300 | ERROR | Произошла ошибка: 
| 2022-05-14T15:04:29.306990+0300 | INFO | 226 Directory send OK.
| 2022-05-14T15:04:29.308371+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-14T15:04:31.170916+0300 | INFO | 226 Directory send OK.
| 2022-05-14T15:04:31.171370+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-14T15:08:16.264417+0300 | DEBUG | Подготовка папок...
| 2022-05-14T15:08:20.088347+0300 | DEBUG | Подготовка изображений для обучения...
| 2022-05-14T15:08:30.264392+0300 | DEBUG | FINISH 
| 2022-05-14T15:08:33.070512+0300 | DEBUG | Started recording
| 2022-05-14T15:08:38.216183+0300 | DEBUG | Done
| 2022-05-14T15:08:39.155593+0300 | ERROR | Ничего не было сказано
| 2022-05-14T15:08:41.611511+0300 | DEBUG | Started recording
| 2022-05-14T15:08:46.695533+0300 | DEBUG | Done
| 2022-05-14T15:08:47.852289+0300 | DEBUG | ['Мне', 'очень', 'грустно']
| 2022-05-14T15:08:51.753413+0300 | DEBUG | Sad
| 2022-05-14T15:08:56.937707+0300 | DEBUG | uploaded AUDIO
| 2022-05-14T15:08:57.383985+0300 | DEBUG | UPLOADED PHOTO
| 2022-05-14T15:59:47.858109+0300 | ERROR | Произошла ошибка: 
